team_id,total_epa,epa_per_play,def_total_epa,def_epa_per_play,passing_total_epa,passing_epa_per_play,def_passing_epa_total,def_passing_epa_per_play,rushing_total_epa,rushing_epa_per_play,def_rushing_total_epa,def_rushing_epa_per_play,firstdown_epa_per_play,def_firstdown_epa_per_play,seconddown_epa_per_play,def_seconddown_epa_per_play,thirddown_epa_per_play,def_thirddown_epa_per_play,fourthdown_epa_per_play,def_fourthdown_epa_per_play,redzone_total_epa,redzone_epa_per_play,def_redzone_total_epa,def_redzone_epa_per_play,past40_total_epa,past40_epa_per_play,def_past40_total_epa,def_past40_epa_per_play,total_penalty_epa,def_total_penalty_epa,timeout_total_epa,def_timeout_total_epa
171,54.72055467721155,0.0349875669291634,49.24865091,0.03128885064167726,-1.4005884480000046,-0.0025100151397849544,51.065151084,0.09022111498939929,55.429400522,0.0817542780560472,-26.299469189999996,-0.04339846400990099,0.19036419818069825,0.009588634739520962,-0.12395671725570775,0.09749036787671234,0.036731434694656485,-0.021171693697986573,-0.2164152160875,0.03795192056470588,9.229214667999997,0.04012702029565216,44.924047664,0.20236057506306307,-28.027093424000007,-0.051144331065693445,10.143993284,0.02450239923671498,-2.42888162,-19.125243718,-13.177393584,7.719704496
172,-261.656627838,-0.13390820257830094,-202.667194246,-0.10511783933921162,-191.98108035200002,-0.289128133060241,-145.34829764,-0.227818648338558,-75.701397974,-0.08622027104100229,-77.942935356,-0.07538001485106384,-0.12925120412592592,-0.1330699749602649,-0.11760913768821293,-0.1268452474245614,-0.2272963105284974,-0.03641931699999999,-0.031742975034482764,0.008563962621621641,-73.110595518,-0.4250616018488372,-87.330911042,-0.23731225826630434,-144.97433103,-0.35884735403465345,-95.45966979399999,-0.13794749970231213,30.640581951999998,45.847944074000004,1.139540894,-2.01563253
173,-38.871327015999995,-0.016668665101200682,179.54520270400002,0.08574269470105063,-12.576844394,-0.01694992505929919,153.64791348,0.194491029721519,29.622976700000002,0.027893575047080982,4.175948866000005,0.005689303632152596,0.015448488098591555,-0.01935105460986547,0.03198097001234568,0.18644583251601424,-0.011369395066371685,0.19812932594179894,-0.29332700077310925,0.06538511578625954,3.140045346000002,0.011460019510948913,37.744912282,0.14517273954615384,-112.347080448,-0.14515126672868217,81.99574203,0.13397997063725492,53.093691682,-37.303525904,-22.45646813,2.9269715439999997
174,0.8588836545932963,0.0004930445778377131,-280.29001153999997,-0.1538364498024149,70.74220197599999,0.10222861557225432,-218.105185678,-0.3207429201147059,-39.07097123,-0.056624595985507245,-52.140413925999994,-0.06405456256265356,-0.003716555099239347,-0.13755833014018692,0.021614904388185658,-0.16726533204615382,0.08890423553333332,-0.21351519973376626,-0.1763773335531915,-0.07101033882608694,-78.939606712,-0.3261967219504132,-86.246011708,-0.29536305379452055,-104.835459294,-0.19342335663099633,-105.03959225,-0.1667295115079365,47.14828681,3.3778559759999998,-5.200172554,3.415842318
175,-41.869188018,-0.2867752603972603,-20.713167618,-0.17856178981034482,-6.492868276000001,-0.24972570292307697,4.26383675,0.14212789166666667,-21.241256336,-0.2723237991794872,-23.841235426,-0.34058907751428574,-0.18342035953333333,-0.5106012391290322,-0.5006719375789473,-0.233767425625,-0.11706935550000003,0.38745284942857144,-0.505763340125,1.625040867,-3.906638936,-0.3906638936,-2.72640172,-0.10486160461538462,-8.642975314,-0.4801652952222222,-12.65392431,-0.24334469826923077,-3.8388770520000004,-3.162581012,0.0,0.0
176,-285.602789826,-0.14859666484183143,73.52438239008507,0.03833388028680139,-178.269900234,-0.21846801499264706,-19.425699259999995,-0.024041707004950487,-78.559067674,-0.12236614902492213,21.244010486000004,0.029101384227397265,-0.10945202873514852,-0.022865484544578315,-0.09655622689189189,0.03733343148000926,-0.29763510694652406,0.1028230951520468,-0.16141394180180182,0.18476591216,-95.586218198,-0.42672418838392856,-5.863719893914946,-0.018556075613654893,-135.149318056,-0.2599025347230769,28.404282386085054,0.041771003508948606,-9.480616872,-13.184416874,3.0927749540000007,0.09624431808505378
177,-390.26047318400003,-0.21072379761555077,-218.152869918,-0.10984535242598187,-98.887423272,-0.15548336992452833,-171.994992978,-0.2457071328257143,-182.38062894,-0.27801925143292683,-80.999893696,-0.0849055489475891,-0.18048883319638243,-0.1644256848224719,-0.16644186928017243,0.04793253570758123,-0.2456305571797753,-0.2500190303532609,-0.33290159142635656,-0.03656110366666664,-54.968892224,-0.3983253059710145,-2.1967675199999985,-0.005306201739130431,-83.301197508,-0.3062544026029412,-107.020524262,-0.1351269245732323,-12.952458373999999,-19.989610282,8.836492658,2.87452229
178,133.20737719,0.06391908694337811,385.679905486,0.16725060949089332,41.001235198,0.05496144128418231,305.27500163400003,0.37503071453808356,167.057055824,0.1881273151171171,30.754825885999995,0.035269295740825685,0.047078854020790026,0.19268248135655736,0.11885528876333334,0.05334954985294117,0.024499412054545457,0.22403747212264152,0.044372606177083336,0.23802718024489794,75.253357006,0.22133340295882353,11.882559808,0.052116490385964914,131.998950382,0.17460178621957673,96.836191366,0.17735566184249082,-21.065227994,-7.591539322000003,-10.778437436,0.14216701199999976
179,22.883137583999996,0.009566529090301002,149.1220431282414,0.06569253001244114,33.270017435999996,0.0457005734010989,0.6571526159999967,0.0007189853566739571,66.624829192,0.06112369650642203,100.97481691600001,0.12879440933163266,-0.017724674256505587,0.02826619112016401,0.011642574095375724,0.18117463684641638,0.11545503588292684,0.036910757049327364,-0.0627959761775701,-0.005206392795275593,59.979697434,0.19730163629605263,13.382487376000002,0.05576036406666667,24.675906304,0.03427209208888889,28.383913584,0.04910711692733564,-5.823156221999999,28.021664552,-28.36317781,15.371176584
180,278.38919981,0.13168836320245977,292.429091424,0.1304322441677074,287.00091899,0.34412580214628297,201.68100643999998,0.24475850296116503,91.02712129,0.10047143630242825,48.123609470000005,0.05798025237349398,0.058240152832285105,0.11447833546341464,0.2659385151496599,0.2057955400887372,0.051069087851063844,0.027303016581896555,0.24109321463265304,0.19277533327586205,77.83738662,0.2665663925342466,113.446576432,0.4233081210149254,55.101692338,0.07674330409192201,135.57960186600002,0.2252152854916944,-8.441588179999998,-32.849539522,-0.5317814519999997,8.010586724000001
181,-172.865620004,-0.07717215178749999,232.582250528,0.10639627197072278,-152.57077343199998,-0.18382020895421686,56.991665784000006,0.072324448964467,-27.507396452,-0.02951437387553648,135.873935722,0.15799294851395349,-0.1121292258114035,0.12023105056744185,-0.17788315233647797,0.1079445934032787,0.014620647264574004,0.11290510675225225,0.14637849651219512,0.04855690318382353,41.97485999,0.14991021425,39.861186446,0.14338556275539568,-30.144735726,-0.04420049226686217,69.966688974,0.11395226217263843,3.178361698,35.5440354,-13.592071302,-3.4634129039999997
182,55.567780018,0.027239107851960785,-247.685221624,-0.11403555323388583,74.036108672,0.08117994371929824,-108.82929519599999,-0.12773391454929575,5.407767549999998,0.007999656139053252,-135.360764244,-0.15209074634157302,-0.003605295784313728,-0.07206695371632653,-0.008392828107011073,-0.08521136807046979,-0.004218755668539328,-0.19542217466310158,0.2898581758928572,-0.2395753976936937,93.62455952799999,0.3600944597230769,-73.56340009,-0.3065141670416667,84.705905272,0.14070748384053156,1.5232458179999986,0.0020866381068493133,9.360309381999999,6.045914322000001,-1.081475604,2.311711356
183,27.313669274688003,0.0128353708997594,-13.912384217999987,-0.006238737317488784,0.3619441060000046,0.0005013076260387875,-79.116786368,-0.0998949322828283,134.21465937600001,0.15321308147945206,7.177347924,0.007904568198237885,0.013075339510917034,0.09191228952665247,-0.07561762233110368,-0.03512605246178344,0.17007361951671998,-0.21406589756164382,-0.034922669953271035,0.0694420897522124,48.612613392,0.19923202209836066,12.170571776,0.04791563691338582,94.355301668,0.182153092023166,43.020627641999994,0.06558022506402438,-2.9253615919999993,-7.346291435999998,-14.687179597312008,-0.005133375999999842
184,268.408851862,0.12437852264226136,151.978941798,0.06590587241890719,253.688948302,0.30201065274047617,129.906605414,0.14498505068526787,15.773937034000006,0.018006777436073068,107.144608378,0.14135172609234828,0.09052895420886076,0.014846926006289307,0.16924107488102896,0.23823490468686867,0.0317326118351064,0.12561528759401708,0.3084339275754717,-0.21546383996551724,3.372193548000004,0.008515640272727283,38.865749228,0.17828325333944953,4.181733790000006,0.004862481151162798,72.916352518,0.1292843129751773,9.451899302000001,-43.88495003,-8.339951702,-13.877879459999999
185,293.494959712,0.12228956654666667,11.284227324,0.00499744345615589,210.228660122,0.21990445619456067,102.228482578,0.11184735511816192,102.445964978,0.10829383190063425,-58.862251975999996,-0.07413381860957179,0.08614660407706423,-0.009243417071574642,0.11975504375146198,-0.015455570016611297,0.2127122776095238,0.13941981275609755,0.1375900715825243,-0.10273724201492537,53.855826646000004,0.11758914114847162,-16.572572248,-0.05876798669503546,94.372537792,0.10999130278787879,22.315325022,0.03658250003606557,13.080436376,-49.902314986,-35.164399428,6.0236882959999996
186,63.987826012,0.030297266104166665,-202.189173996,-0.10976610966123779,-72.691974902,-0.09440516221038961,-75.20731962,-0.11937669780952383,102.49376796,0.11362945450110865,-133.745486342,-0.16593732796774194,-0.011656031693304533,-0.011283626883826883,0.061931386623333334,-0.2619780754961539,-0.05428949162032086,-0.07533691932236841,0.2732393832641509,-0.23679376328571428,66.79178576599999,0.2588828905658914,5.659703409999999,0.018257107774193544,40.795989383999995,0.05964325933333332,-58.132033222,-0.08807883821515151,29.022539388000002,5.6258707580000005,11.531041334000001,15.33855612
